,id_str,screen_name,full_text,retweeted
39,1524004118914019329,whsskroqqkrclsp,이러다가 우석이 📍새우공장니아점 이 지랄로 가게 내는거 아니야? 하하 씨발 안웃겨 진짜 현실이 될까봐 눈물이 질질 흐르고 손발이 줄줄 떨려요 아 아니다 우리 우석이는 롤 빼고는 만사가 귀찮은 연예인이셔서 절대 신경쓸만한건 안하실듯… 지 팬들도 신경 안쓰는 탑스타신데 #김우석,0
40,1382365707829010433,marieletyou,"진짜 게임에서 남녀 유저 갈라치기 해서 남자는 어떻고 여자는 어떻고 하는게 제일 싫어
제가 롤 다이아2까지 탑으로 찍었다고 하면
다들 놀랠거면서",0
41,1524762818222125057,xylitol411012,"우리선우 롤은 실버에다가
맨날 못한다고 놀림당하는데
원바는 그룹에서 탑티어라
내 뒤에 숨으라고 &lt; 이런말하는거 캐좋음",1
42,1405171198963503106,xylitol411012,"우리선우 롤은 실버에다가
맨날 못한다고 놀림당하는데
원바는 그룹에서 탑티어라
내 뒤에 숨으라고 &lt; 이런말하는거 캐좋음",0
43,787920636618285056,1dotcar,"뷰민라 준비물

핸드폰 신분증 지갑 방석 겉옷 물 보조배터리 망원경
파우치 앞머리롤 휴지 물티슈 렌즈통 쓰레기봉투 여분마스크 부채 인공눈물
슬로건 폴라 탑로더",0
44,888518760298037248,ainography,"맨날 말하지만 내가 탑포지션을 자연스럽게 차지해서 상대가 본인캐의 '히로인 대접'을 요구하는 경우가 많거든... rpg고 내캐가 남친, 히어로 롤인거 알겠는데 그게 싫어요.",0
45,1391816177777709056,Black_world_sHx,"요즘 롤 하루에 1~2판 하는데
피지컬
퇴물이라

탑에서 가렌만 함 ㅋㅋㅋ",0
46,1492708847454404608,fuvely_,"오늘 오후 9시 !
롤 하다가 이터널 리턴 할 거시와요 🥰
어푸푸 오늘 일겜에서 탑 미드 서폿만 할건데 완전 못하지만 덤덤이들 이빨은 안전할 거시와요 😉… (정글 원딜은 진짜 못하겠엉 ㅠㅠ)
이따 보자규~",0
47,1507648435780218888,star_Debut_,"롤하는 큰문보고싶다
노답캐 둘로 탑듀오 ㅋ
🐻 승리의 남신 세지니가 있자나~ 문대문대는 얌전히 세진버스 탑승하면 돼 ㅎㅎ

박문대 닉네임 이세진이 지었을듯
세지니악개 이딴거로 ㅋㅋㅋ
박문대 빡친표정으로 등짝스매싱",0
48,1100751552858357761,MeowWowSp,"롤할땐 소나랑 룰루같은거만 했는데
요즘엔 칼챔만 잡는거보면은 원래 탑이 재질인가",0
49,1149261824673456129,ice93211,"롤 요새 메타가 뭐임?
탑이 혼자 존재감 뒤졌거나 원딜이 암것도 못하거나 둘중 하나는 확실할거같은데",0
50,2915312688,megane_jjang,"5웬 히메력 레전드
 탑에 갇힌 와가마마 공주님 롤을 자처하니까 기사의 영기를 가진 까인은 어울려줄수밖엔없는거임",0
51,1525117040402440194,il1_ch,@83_O_ 헐 탑꾸 완전 예뻐요•• 시나모롤 이누삐 완죠니 찰떡 ♡♡,0
52,1525811299695099906,Noah_SVT,"~체대날 반티~

승철쌤반: 귀여움으로 승부한다 짱구잠옷
윤쌤반: 지지않는다 토끼잠옷
홍쌤반: 학생들의 요구로 선생님이 대표로 시나모롤 머리띠 씀
준쌤반: 치파오
권쌤반: 호피무늬 옷vs호랑이잠옷으로 싸우다가 호랑이잠옷 승
전쌤반: 평범한 야구복...인데 쌤 등에 국힙원탑 써져있음",1
53,1506986979833311232,Noah_SVT,"~체대날 반티~

승철쌤반: 귀여움으로 승부한다 짱구잠옷
윤쌤반: 지지않는다 토끼잠옷
홍쌤반: 학생들의 요구로 선생님이 대표로 시나모롤 머리띠 씀
준쌤반: 치파오
권쌤반: 호피무늬 옷vs호랑이잠옷으로 싸우다가 호랑이잠옷 승
전쌤반: 평범한 야구복...인데 쌤 등에 국힙원탑 써져있음",0
54,1402278643620057102,fakerwillwin,스토브때 탑 사와야한다던 과거의 롤알못인 나를 반성하는 의미에서 방금 벽에 오른궁마냥 머리 박았어 우제야,0
55,350394314,CH__612,@YUAN_S2_ 긋쵸ㅎㅎ 하지만 나중에 더 귀여운 걸로 바꿔줄 예정입니다. 딱 기다려 유새벽 너를 위한 시나모롤 탑로더 구하고 만다.ㅋ,0
56,1395275187726127106,w1nte2r,@hone15677 롤 경기 보는데 탑으로 개억까 4인갱 와서..ㅎ,0
57,1425735166555615240,bprqh67,유켄 꼽힐 일본칼구매 펜스문 캘린더박스 기쁨의 한남동그림 롤탑 상상기획 바닥방수 이하일 정매 뒷길 봤던거 우인 방염벽쿠션 핑크립틴트 행거볼트,0
58,1460485531201314817,sa_sami32,@_2sol_ 언약자도탑만가고롤만하고파판접속안한지3년된사람있고그런,0
59,1483126356729016320,mol_DV,"근데 도발을 당햇다고 
진짜   적당히 롤플 하다가 분기 넘어가려고 햇는데 
이남자가자꾸 뚜벅뚜벅다가오고십탑마냥웃고얼굴가까이붙이고귀에다막소근소근  어?    어~  ㅇㅇ 냅다 목걸이잡아채",0
60,1516098569916526592,canuee,독일에서 물만듀가 되어오는 어떤 십탑가오섹다마롤센터... 그렇게 계속 아방해오도록 하세요 진짜로 *른은 된다,0
61,1399011117918146564,nini_cutething,산리오 롤리팝 시나모롤 탑꾸 판매 완료❤️,0
62,1610913650,MASTER_S2011,@Fem_Sub_blat ㅎㅎㅎ바텀과 탑에 꽂히는건 성향탓이 크죠.상중하로 길이 나뉜 롤에서 상하만 알아듯다니..그것도 능력이네요.ㅎㅎㅎ,0
63,1333419574453145600,oommgg__0,"나 돈..없는데 탑로더사고싶음
1부디오는 헬로키티 카즈 시나모롤 3부디오는 폼폼푸린 키라는 쿠로미 디아볼로는 마멜 해주고싶음",0
64,1525393242379853824,mya_nell_,"롤 자랭 플레가기 프로젝트 구합니다!
승리지향 즐겜모드 장착해주세용!

조건 : 솔랭 티어 실버상위~플

탑
정글

성인으로만 총 2분 구하구요!
마이크와 브리핑은 필수입니다!!
적당한 하이텐션 장착 가능하신분만 와주쎄용😉",1
65,1446126437098950666,mya_nell_,"롤 자랭 플레가기 프로젝트 구합니다!
승리지향 즐겜모드 장착해주세용!

조건 : 솔랭 티어 실버상위~플

탑
정글

성인으로만 총 2분 구하구요!
마이크와 브리핑은 필수입니다!!
적당한 하이텐션 장착 가능하신분만 와주쎄용😉",0
66,1399011117918146564,nini_cutething,산리오 블루 시나모롤 탑꾸 판매 완료❤️,0
67,1169570641780961280,Seoul_number,"전에 말했듯이 난 롤할때 주로 가는 라인이 탑(미드는 가끔 스왑할때) 부라인은 바텀(원딜, 서폿) 

그리고 젤 자신 있는 탑챔은 가렌, 제이스, 피오라, 오공, 말파, 모데, 퀸, 쉔, 탐켄치 등 
자신 없는 탑챔은 이렐, 카밀, 다리우스, 세트 등",0
68,1465312791644966916,pposongtako,"롤 에유에 대해 얘기할 수 있는 것:
미드 차이
탑 차이
정글 차이
하여튼 뭔가 계속 차이가 남
kda",0
69,1235903770334093313,ezzang_chuu,@__COSAENA 당연하죠 저의 아이도루.니까... 다들 파랑색이 하나씩 있어서 시나모롤 탑꾸와 잘 어울리겠군요 히히,0
70,756477379342499840,_jb3885,"2022.05.13
롤다운-다리스트레칭-호흡 을 먼저 하고 런지를 했나 기억이 안나는데 무릎꿇고 앉아서 하는 호흡 진짜 힘듬 진짜 옆으로 누워서 하는것보다 더 힘듬
누워서 양 다리 테이블탑 하고 좌우외복사근 운동 하는데 나 요 며칠동안 복근 운동해서 근육통 있는데 또 복근운동해서 비명지름",0
71,1503053488707629056,Fem_Sub_blat,"친구가 롤 얘기를 해줬는데.. 미드 바텀 탑 어쩌구 하는데 진짜 바텀이랑 탑 밖에 안 들리더라.. 이게 맞나

.
#섹트",0
